StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
708352,23,20000474,1,2020,Jrue Holiday,NO,PG,61,61,2240.60,2116,51,458.00,1006.00,45.5,336.00,660.00,50.9,122.00,346.00,35.3,129.00,182.00,70.9,77.00,216.00,293.00,408.00,99.00,48.00,184.00,145.00,1167.00,2387.60,2424.75,35.00,10.00,1.00
708315,23,20000524,1,2020,E'Twaun Moore,NO,SG,6,56,786.20,1019,53,186.00,437.00,42.6,123.00,270.00,45.6,63.00,167.00,37.7,31.00,45.00,68.9,31.00,100.00,131.00,78.00,32.00,11.00,40.00,80.00,466.00,829.20,844.25,-46.00,0.00,0.00
708344,23,20000665,1,2020,J.J. Redick,NO,SF,36,60,1261.70,1580,58,286.00,631.00,45.3,106.00,234.00,45.3,180.00,397.00,45.3,165.00,185.00,89.2,10.00,141.00,151.00,119.00,20.00,10.00,75.00,96.00,917.00,1291.70,1396.75,-21.00,0.00,0.00
708328,23,20000691,1,2020,Darius Miller,NO,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
708330,23,20000834,1,2020,Derrick Favors,NO,PF,49,51,1278.70,1242,33,209.00,339.00,61.7,208.00,332.00,62.7,1.00,7.00,14.3,40.00,71.00,56.3,163.00,338.00,501.00,81.00,30.00,46.00,55.00,107.00,459.00,1354.70,1358.75,115.00,18.00,0.00
708375,23,20001391,1,2020,Jahlil Okafor,NO,C,9,30,470.90,466,57,101.00,162.00,62.3,100.00,159.00,62.9,1.00,3.00,33.3,40.00,62.00,64.5,48.00,79.00,127.00,37.00,7.00,22.00,38.00,67.00,243.00,499.90,499.75,-101.00,2.00,0.00
708374,23,20001671,1,2020,Brandon Ingram,NO,SF,62,62,2330.50,2103,32,507.00,1096.00,46.3,357.00,712.00,50.1,150.00,384.00,39.1,313.00,368.00,85.1,51.00,329.00,380.00,259.00,61.00,38.00,189.00,179.00,1477.00,2429.50,2532.50,-44.00,9.00,0.00
708372,23,20001823,1,2020,Lonzo Ball,NO,PG,54,63,1920.60,2025,14,277.00,687.00,40.3,129.00,292.00,44.2,148.00,395.00,37.5,43.00,76.00,56.6,71.00,312.00,383.00,438.00,88.00,38.00,193.00,128.00,745.00,2046.60,2132.75,-26.00,12.00,3.00
708336,23,20001847,1,2020,Frank Jackson,NO,PG,2,59,555.10,797,4,134.00,331.00,40.5,87.00,187.00,46.5,47.00,144.00,32.6,56.00,75.00,74.7,22.00,61.00,83.00,61.00,17.00,4.00,49.00,77.00,371.00,576.10,607.25,-59.00,0.00,0.00
708338,23,20001853,1,2020,Josh Hart,NO,SG,16,65,1425.00,1755,9,225.00,532.00,42.3,104.00,178.00,58.4,121.00,354.00,34.2,85.00,115.00,73.9,61.00,364.00,425.00,108.00,63.00,23.00,75.00,160.00,656.00,1511.00,1559.25,-114.00,10.00,0.00
792552,23,20001869,1,2020,Sindarius Thornwell,NO,SG,0,2,28.80,35,29,6.00,11.00,54.5,4.00,7.00,57.1,2.00,4.00,50.0,2.00,4.00,50.0,0.00,4.00,4.00,4.00,1.00,1.00,2.00,2.00,16.00,30.80,31.00,-3.00,0.00,0.00
708367,23,20001974,1,2020,Josh Gray,NO,PG,0,2,2.40,22,43,1.00,2.00,50.0,1.00,2.00,50.0,0.00,0.00,0,0.00,0.00,0,1.00,1.00,2.00,2.00,0.00,0.00,5.00,1.00,2.00,2.40,5.00,-7.00,0.00,0.00
708340,23,20002056,1,2020,Kenrich Williams,NO,PF,18,39,518.70,831,50,51.00,147.00,34.7,26.00,50.00,52.0,25.00,97.00,25.8,9.00,26.00,34.6,51.00,135.00,186.00,57.00,27.00,21.00,22.00,88.00,136.00,566.70,551.50,-26.00,0.00,0.00
708335,23,20002271,1,2020,Zion Williamson,NO,PF,24,24,786.00,668,9,210.00,360.00,58.3,204.00,346.00,59.0,6.00,14.00,42.9,114.00,178.00,64.0,64.00,86.00,150.00,50.00,16.00,9.00,59.00,42.00,540.00,811.00,829.00,62.00,2.00,0.00
708346,23,20002274,1,2020,Jaxson Hayes,NO,PF,14,64,975.80,1079,43,174.00,259.00,67.2,173.00,255.00,67.8,1.00,4.00,25.0,123.00,190.00,64.7,97.00,162.00,259.00,56.00,26.00,55.00,53.00,161.00,472.00,1056.80,1020.25,-58.00,3.00,0.00
708331,23,20002285,1,2020,Nickeil Alexander-Walker,NO,PG,1,47,497.30,590,46,98.00,266.00,36.8,52.00,133.00,39.1,46.00,133.00,34.6,25.00,37.00,67.6,9.00,75.00,84.00,89.00,17.00,8.00,54.00,57.00,267.00,522.30,551.50,-56.00,0.00,0.00
708349,23,20002320,1,2020,Zylan Cheatham,NO,PF,0,4,27.30,51,2,6.00,9.00,66.7,6.00,8.00,75.0,0.00,1.00,0,0.00,0.00,0,3.00,6.00,9.00,3.00,1.00,1.00,4.00,10.00,12.00,29.30,29.75,-28.00,0.00,0.00
708325,23,20002454,1,2020,Nicolo Melli,NO,PF,8,60,802.00,1042,7,136.00,323.00,42.1,67.00,117.00,57.3,69.00,206.00,33.5,54.00,73.00,74.0,38.00,142.00,180.00,82.00,34.00,23.00,46.00,124.00,395.00,859.00,868.50,-88.00,0.00,0.00
709555,24,20000456,1,2020,DeMar DeRozan,SA,SG,68,68,2538.50,2316,24,557.00,1049.00,53.1,548.00,1014.00,54.0,9.00,35.00,25.7,381.00,451.00,84.5,44.00,331.00,375.00,379.00,70.00,20.00,164.00,180.00,1504.00,2628.50,2654.25,-118.00,7.00,0.00
792765,24,20000558,1,2020,Tyler Zeller,SA,C,0,2,6.80,3,52,1.00,4.00,25.0,1.00,4.00,25.0,0.00,0.00,0,0.00,0.00,0,3.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,2.00,6.80,7.00,3.00,0.00,0.00
709415,24,20000616,1,2020,LaMarcus Aldridge,SA,PF,53,53,1836.90,1754,6,391.00,793.00,49.3,330.00,636.00,51.9,61.00,157.00,38.9,158.00,191.00,82.7,103.00,289.00,392.00,129.00,36.00,87.00,74.00,128.00,1001.00,1959.90,1945.00,-129.00,14.00,0.00
709627,24,20000654,1,2020,Marco Belinelli,SA,SG,0,57,590.30,883,23,123.00,314.00,39.2,56.00,136.00,41.2,67.00,178.00,37.6,48.00,58.00,82.8,7.00,92.00,99.00,69.00,12.00,1.00,19.00,45.00,361.00,603.30,638.25,19.00,0.00,0.00
709452,24,20000656,1,2020,Patty Mills,SA,PG,1,66,1137.60,1484,43,258.00,598.00,43.1,104.00,195.00,53.3,154.00,403.00,38.2,97.00,112.00,86.6,22.00,86.00,108.00,118.00,53.00,6.00,54.00,105.00,767.00,1196.60,1247.00,135.00,0.00,0.00
709531,24,20000860,1,2020,Rudy Gay,SA,SF,5,67,1379.40,1460,37,266.00,596.00,44.6,192.00,376.00,51.1,74.00,220.00,33.6,120.00,136.00,88.2,61.00,301.00,362.00,114.00,35.00,33.00,88.00,103.00,726.00,1447.40,1484.50,12.00,4.00,0.00
709660,24,20001433,1,2020,Trey Lyles,SA,PF,53,63,1013.70,1270,50,153.00,343.00,44.6,88.00,175.00,50.3,65.00,168.00,38.7,33.00,45.00,73.3,71.00,290.00,361.00,69.00,28.00,28.00,39.00,98.00,404.00,1069.70,1086.75,-56.00,2.00,0.00
709596,24,20001679,1,2020,Dejounte Murray,SA,PG,58,66,1717.10,1686,46,294.00,637.00,46.2,253.00,526.00,48.1,41.00,111.00,36.9,91.00,114.00,79.8,69.00,314.00,383.00,271.00,111.00,17.00,125.00,143.00,720.00,1845.10,1828.25,-189.00,6.00,0.00
709549,24,20001687,1,2020,Jakob Poeltl,SA,C,18,66,1207.50,1171,2,166.00,266.00,62.4,166.00,266.00,62.4,0.00,0.00,0,40.00,86.00,46.5,131.00,244.00,375.00,117.00,37.00,95.00,54.00,126.00,372.00,1339.50,1259.25,119.00,4.00,0.00
709688,24,20001760,1,2020,Bryn Forbes,SA,SG,62,63,1029.20,1579,16,242.00,581.00,41.7,94.00,200.00,47.0,148.00,381.00,38.8,75.00,90.00,83.3,12.00,114.00,126.00,108.00,33.00,0.00,57.00,113.00,707.00,1062.20,1138.00,-216.00,0.00,0.00
709532,24,20001856,1,2020,Derrick White,SA,PG,20,68,1511.10,1676,41,253.00,552.00,45.8,174.00,336.00,51.8,79.00,216.00,36.6,180.00,211.00,85.3,35.00,188.00,223.00,241.00,44.00,59.00,89.00,152.00,765.00,1614.10,1606.25,42.00,0.00,0.00
709645,24,20002008,1,2020,Lonnie Walker IV,SA,SG,12,61,704.80,988,12,152.00,357.00,42.6,111.00,256.00,43.4,41.00,101.00,40.6,44.00,61.00,72.1,23.00,116.00,139.00,68.00,32.00,14.00,45.00,78.00,389.00,750.80,754.75,-5.00,0.00,0.00
709662,24,20002031,1,2020,Chimezie Metu,SA,PF,0,18,120.60,105,15,24.00,42.00,57.1,24.00,40.00,60.0,0.00,2.00,0,10.00,13.00,76.9,12.00,21.00,33.00,10.00,3.00,6.00,10.00,7.00,58.00,129.60,127.25,-9.00,0.00,0.00
709576,24,20002045,1,2020,Drew Eubanks,SA,C,3,22,254.50,272,13,43.00,67.00,64.2,42.00,66.00,63.6,1.00,1.00,100,20.00,26.00,76.9,28.00,57.00,85.00,15.00,5.00,17.00,21.00,37.00,107.00,276.50,269.75,-71.00,0.00,0.00
